Date,Open,High,Low,Close,Adj Close,Volume
2014-03-25,27.990000,27.990000,27.990000,27.990000,24.428890,0
2014-03-26,27.870001,27.870001,27.870001,27.870001,24.324160,0
2014-03-27,27.850000,27.850000,27.850000,27.850000,24.306702,0
2014-03-28,27.770000,27.770000,27.770000,27.770000,24.355818,0
2014-03-31,27.930000,27.930000,27.930000,27.930000,24.496147,0
2014-04-01,28.059999,28.059999,28.059999,28.059999,24.610161,0
2014-04-02,28.090000,28.090000,28.090000,28.090000,24.636475,0
2014-04-03,28.049999,28.049999,28.049999,28.049999,24.601395,0
2014-04-04,27.850000,27.850000,27.850000,27.850000,24.425982,0
2014-04-07,27.670000,27.670000,27.670000,27.670000,24.268110,0
2014-04-08,27.760000,27.760000,27.760000,27.760000,24.347050,0
2014-04-09,27.950001,27.950001,27.950001,27.950001,24.513687,0
2014-04-10,27.620001,27.620001,27.620001,27.620001,24.224260,0
2014-04-11,27.459999,27.459999,27.459999,27.459999,24.083933,0
2014-04-14,27.570000,27.570000,27.570000,27.570000,24.180407,0
2014-04-15,27.680000,27.680000,27.680000,27.680000,24.276882,0
2014-04-16,27.860001,27.860001,27.860001,27.860001,24.434755,0
2014-04-17,27.850000,27.850000,27.850000,27.850000,24.425982,0
2014-04-21,27.920000,27.920000,27.920000,27.920000,24.487377,0
2014-04-22,28.010000,28.010000,28.010000,28.010000,24.566313,0
2014-04-23,27.980000,27.980000,27.980000,27.980000,24.539997,0
2014-04-24,28.000000,28.000000,28.000000,28.000000,24.557541,0
2014-04-25,27.850000,27.850000,27.850000,27.850000,24.425982,0
2014-04-28,27.870001,27.870001,27.870001,27.870001,24.443525,0
2014-04-29,27.950001,27.950001,27.950001,27.950001,24.513687,0
2014-04-30,28.030001,28.030001,28.030001,28.030001,24.583858,0
2014-05-01,28.070000,28.070000,28.070000,28.070000,24.618942,0
2014-05-02,28.059999,28.059999,28.059999,28.059999,24.610161,0
2014-05-05,28.080000,28.080000,28.080000,28.080000,24.627703,0
2014-05-06,27.930000,27.930000,27.930000,27.930000,24.496147,0
2014-05-07,28.020000,28.020000,28.020000,28.020000,24.575079,0
2014-05-08,27.980000,27.980000,27.980000,27.980000,24.539997,0
2014-05-09,28.010000,28.010000,28.010000,28.010000,24.566313,0
2014-05-12,28.180000,28.180000,28.180000,28.180000,24.715408,0
2014-05-13,28.200001,28.200001,28.200001,28.200001,24.732958,0
2014-05-14,28.139999,28.139999,28.139999,28.139999,24.680326,0
2014-05-15,28.010000,28.010000,28.010000,28.010000,24.566313,0
2014-05-16,28.059999,28.059999,28.059999,28.059999,24.610161,0
2014-05-19,28.129999,28.129999,28.129999,28.129999,24.671558,0
2014-05-20,28.020000,28.020000,28.020000,28.020000,24.575079,0
2014-05-21,28.139999,28.139999,28.139999,28.139999,24.680326,0
2014-05-22,28.190001,28.190001,28.190001,28.190001,24.724182,0
2014-05-23,28.290001,28.290001,28.290001,28.290001,24.811884,0
2014-05-27,28.420000,28.420000,28.420000,28.420000,24.925901,0
2014-05-28,28.430000,28.430000,28.430000,28.430000,24.934681,0
2014-05-29,28.510000,28.510000,28.510000,28.510000,25.004841,0
2014-05-30,28.520000,28.520000,28.520000,28.520000,25.013613,0
2014-06-02,28.510000,28.510000,28.510000,28.510000,25.004841,0
2014-06-03,28.469999,28.469999,28.469999,28.469999,24.969763,0
2014-06-04,28.510000,28.510000,28.510000,28.510000,25.004841,0
2014-06-05,28.650000,28.650000,28.650000,28.650000,25.127626,0
2014-06-06,28.740000,28.740000,28.740000,28.740000,25.206562,0
2014-06-09,28.760000,28.760000,28.760000,28.760000,25.224102,0
2014-06-10,28.740000,28.740000,28.740000,28.740000,25.206562,0
2014-06-11,28.680000,28.680000,28.680000,28.680000,25.153936,0
2014-06-12,28.590000,28.590000,28.590000,28.590000,25.075001,0
2014-06-13,28.639999,28.639999,28.639999,28.639999,25.118858,0
2014-06-16,28.660000,28.660000,28.660000,28.660000,25.136400,0
2014-06-17,28.690001,28.690001,28.690001,28.690001,25.162712,0
2014-06-18,28.840000,28.840000,28.840000,28.840000,25.294270,0
2014-06-19,28.860001,28.860001,28.860001,28.860001,25.311810,0
2014-06-20,28.780001,28.780001,28.780001,28.780001,25.352333,0
2014-06-23,28.770000,28.770000,28.770000,28.770000,25.343519,0
2014-06-24,28.670000,28.670000,28.670000,28.670000,25.255432,0
2014-06-25,28.770000,28.770000,28.770000,28.770000,25.343519,0
2014-06-26,28.770000,28.770000,28.770000,28.770000,25.343519,0
2014-06-27,28.820000,28.820000,28.820000,28.820000,25.387568,0
2014-06-30,28.840000,28.840000,28.840000,28.840000,25.405180,0
2014-07-01,28.940001,28.940001,28.940001,28.940001,25.493275,0
2014-07-02,28.900000,28.900000,28.900000,28.900000,25.458042,0
2014-07-03,28.990000,28.990000,28.990000,28.990000,25.537319,0
2014-07-07,28.900000,28.900000,28.900000,28.900000,25.458042,0
2014-07-08,28.790001,28.790001,28.790001,28.790001,25.361135,0
2014-07-09,28.870001,28.870001,28.870001,28.870001,25.431614,0
2014-07-10,28.799999,28.799999,28.799999,28.799999,25.369951,0
2014-07-11,28.830000,28.830000,28.830000,28.830000,25.396378,0
2014-07-14,28.900000,28.900000,28.900000,28.900000,25.458042,0
2014-07-15,28.840000,28.840000,28.840000,28.840000,25.405180,0
2014-07-16,28.910000,28.910000,28.910000,28.910000,25.466848,0
2014-07-17,28.740000,28.740000,28.740000,28.740000,25.317093,0
2014-07-18,28.910000,28.910000,28.910000,28.910000,25.466848,0
2014-07-21,28.870001,28.870001,28.870001,28.870001,25.431614,0
2014-07-22,28.980000,28.980000,28.980000,28.980000,25.528513,0
2014-07-23,29.010000,29.010000,29.010000,29.010000,25.554935,0
2014-07-24,28.990000,28.990000,28.990000,28.990000,25.537319,0
2014-07-25,28.920000,28.920000,28.920000,28.920000,25.475655,0
2014-07-28,28.910000,28.910000,28.910000,28.910000,25.466848,0
2014-07-29,28.860001,28.860001,28.860001,28.860001,25.422808,0
2014-07-30,28.830000,28.830000,28.830000,28.830000,25.396378,0
2014-07-31,28.469999,28.469999,28.469999,28.469999,25.079252,0
2014-08-01,28.459999,28.459999,28.459999,28.459999,25.070442,0
2014-08-04,28.580000,28.580000,28.580000,28.580000,25.176151,0
2014-08-05,28.440001,28.440001,28.440001,28.440001,25.052828,0
2014-08-06,28.440001,28.440001,28.440001,28.440001,25.052828,0
2014-08-07,28.389999,28.389999,28.389999,28.389999,25.008781,0
2014-08-08,28.559999,28.559999,28.559999,28.559999,25.158533,0
2014-08-11,28.629999,28.629999,28.629999,28.629999,25.220192,0
2014-08-12,28.580000,28.580000,28.580000,28.580000,25.176151,0
2014-08-13,28.719999,28.719999,28.719999,28.719999,25.299477,0
2014-08-14,28.809999,28.809999,28.809999,28.809999,25.378759,0
2014-08-15,28.840000,28.840000,28.840000,28.840000,25.405180,0
2014-08-18,28.980000,28.980000,28.980000,28.980000,25.528513,0
2014-08-19,29.059999,29.059999,29.059999,29.059999,25.598982,0
2014-08-20,29.080000,29.080000,29.080000,29.080000,25.616600,0
2014-08-21,29.139999,29.139999,29.139999,29.139999,25.669453,0
2014-08-22,29.120001,29.120001,29.120001,29.120001,25.651840,0
2014-08-25,29.209999,29.209999,29.209999,29.209999,25.731123,0
2014-08-26,29.240000,29.240000,29.240000,29.240000,25.757545,0
2014-08-27,29.260000,29.260000,29.260000,29.260000,25.775166,0
2014-08-28,29.240000,29.240000,29.240000,29.240000,25.757545,0
2014-08-29,29.309999,29.309999,29.309999,29.309999,25.819208,0
2014-09-02,29.280001,29.280001,29.280001,29.280001,25.792782,0
2014-09-03,29.270000,29.270000,29.270000,29.270000,25.783970,0
2014-09-04,29.209999,29.209999,29.209999,29.209999,25.731123,0
2014-09-05,29.290001,29.290001,29.290001,29.290001,25.801590,0
2014-09-08,29.250000,29.250000,29.250000,29.250000,25.766352,0
2014-09-09,29.110001,29.110001,29.110001,29.110001,25.643030,0
2014-09-10,29.150000,29.150000,29.150000,29.150000,25.678265,0
2014-09-11,29.180000,29.180000,29.180000,29.180000,25.704697,0
2014-09-12,29.030001,29.030001,29.030001,29.030001,25.572556,0
2014-09-15,29.000000,29.000000,29.000000,29.000000,25.546129,0
2014-09-16,29.120001,29.120001,29.120001,29.120001,25.651840,0
2014-09-17,29.129999,29.129999,29.129999,29.129999,25.660643,0
2014-09-18,29.209999,29.209999,29.209999,29.209999,25.731123,0
2014-09-19,29.070000,29.070000,29.070000,29.070000,25.732006,0
2014-09-22,28.920000,28.920000,28.920000,28.920000,25.599228,0
2014-09-23,28.820000,28.820000,28.820000,28.820000,25.510710,0
2014-09-24,28.940001,28.940001,28.940001,28.940001,25.616932,0
2014-09-25,28.690001,28.690001,28.690001,28.690001,25.395638,0
2014-09-26,28.830000,28.830000,28.830000,28.830000,25.519562,0
2014-09-29,28.799999,28.799999,28.799999,28.799999,25.493006,0
2014-09-30,28.719999,28.719999,28.719999,28.719999,25.422190,0
2014-10-01,28.549999,28.549999,28.549999,28.549999,25.271717,0
2014-10-02,28.549999,28.549999,28.549999,28.549999,25.271717,0
2014-10-03,28.730000,28.730000,28.730000,28.730000,25.431046,0
2014-10-06,28.709999,28.709999,28.709999,28.709999,25.413342,0
2014-10-07,28.490000,28.490000,28.490000,28.490000,25.218599,0
2014-10-08,28.790001,28.790001,28.790001,28.790001,25.484156,0
2014-10-09,28.420000,28.420000,28.420000,28.420000,25.156643,0
2014-10-10,28.230000,28.230000,28.230000,28.230000,24.988459,0
2014-10-13,27.990000,27.990000,27.990000,27.990000,24.776016,0
2014-10-14,28.059999,28.059999,28.059999,28.059999,24.837976,0
2014-10-15,28.000000,28.000000,28.000000,28.000000,24.784870,0
2014-10-16,28.010000,28.010000,28.010000,28.010000,24.793716,0
2014-10-17,28.180000,28.180000,28.180000,28.180000,24.944199,0
2014-10-20,28.360001,28.360001,28.360001,28.360001,25.103529,0
2014-10-21,28.680000,28.680000,28.680000,28.680000,25.386786,0
2014-10-22,28.540001,28.540001,28.540001,28.540001,25.262865,0
2014-10-23,28.730000,28.730000,28.730000,28.730000,25.431046,0
2014-10-24,28.850000,28.850000,28.850000,28.850000,25.537266,0
2014-10-27,28.830000,28.830000,28.830000,28.830000,25.519562,0
2014-10-28,29.049999,29.049999,29.049999,29.049999,25.714304,0
2014-10-29,29.000000,29.000000,29.000000,29.000000,25.670044,0
2014-10-30,29.110001,29.110001,29.110001,29.110001,25.767410,0
2014-10-31,29.320000,29.320000,29.320000,29.320000,25.953297,0
2014-11-03,29.309999,29.309999,29.309999,29.309999,25.944448,0
2014-11-04,29.260000,29.260000,29.260000,29.260000,25.900188,0
2014-11-05,29.340000,29.340000,29.340000,29.340000,25.970999,0
2014-11-06,29.410000,29.410000,29.410000,29.410000,26.032963,0
2014-11-07,29.450001,29.450001,29.450001,29.450001,26.068371,0
2014-11-10,29.480000,29.480000,29.480000,29.480000,26.094927,0
2014-11-11,29.490000,29.490000,29.490000,29.490000,26.103781,0
2014-11-12,29.500000,29.500000,29.500000,29.500000,26.112625,0
2014-11-13,29.500000,29.500000,29.500000,29.500000,26.112625,0
2014-11-14,29.520000,29.520000,29.520000,29.520000,26.130337,0
2014-11-17,29.510000,29.510000,29.510000,29.510000,26.121481,0
2014-11-18,29.610001,29.610001,29.610001,29.610001,26.209997,0
2014-11-19,29.549999,29.549999,29.549999,29.549999,26.156887,0
2014-11-20,29.620001,29.620001,29.620001,29.620001,26.218847,0
2014-11-21,29.730000,29.730000,29.730000,29.730000,26.316217,0
2014-11-24,29.809999,29.809999,29.809999,29.809999,26.387032,0
2014-11-25,29.820000,29.820000,29.820000,29.820000,26.395885,0
2014-11-26,29.879999,29.879999,29.879999,29.879999,26.448997,0
2014-11-28,29.840000,29.840000,29.840000,29.840000,26.413589,0
2014-12-01,29.670000,29.670000,29.670000,29.670000,26.263113,0
2014-12-02,29.750000,29.750000,29.750000,29.750000,26.333920,0
2014-12-03,29.840000,29.840000,29.840000,29.840000,26.413589,0
2014-12-04,29.840000,29.840000,29.840000,29.840000,26.413589,0
2014-12-05,29.840000,29.840000,29.840000,29.840000,26.413589,0
2014-12-08,29.719999,29.719999,29.719999,29.719999,26.307365,0
2014-12-09,29.760000,29.760000,29.760000,29.760000,26.342775,0
2014-12-10,29.480000,29.480000,29.480000,29.480000,26.094927,0
2014-12-11,29.559999,29.559999,29.559999,29.559999,26.165741,0
2014-12-12,29.320000,29.320000,29.320000,29.320000,25.953297,0
2014-12-15,29.180000,29.180000,29.180000,29.180000,25.829376,0
2014-12-16,29.070000,29.070000,29.070000,29.070000,25.732006,0
2014-12-17,29.400000,29.400000,29.400000,29.400000,26.024109,0
2014-12-18,29.780001,29.780001,29.780001,29.780001,26.360481,0
2014-12-19,29.879999,29.879999,29.879999,29.879999,26.448997,0
2014-12-22,29.959999,29.959999,29.959999,29.959999,26.519808,0
2014-12-23,29.940001,29.940001,29.940001,29.940001,26.502104,0
2014-12-24,29.959999,29.959999,29.959999,29.959999,26.519808,0
2014-12-26,29.870001,29.870001,29.870001,29.870001,26.588350,0
2014-12-29,29.920000,29.920000,29.920000,29.920000,26.632858,0
2014-12-30,29.850000,29.850000,29.850000,29.850000,26.570543,0
2014-12-31,29.680000,29.680000,29.680000,29.680000,26.419220,0
2015-01-02,29.700001,29.700001,29.700001,29.700001,26.437027,0
2015-01-05,29.430000,29.430000,29.430000,29.430000,26.196692,0
2015-01-06,29.299999,29.299999,29.299999,29.299999,26.080971,0
2015-01-07,29.510000,29.510000,29.510000,29.510000,26.267902,0
2015-01-08,29.790001,29.790001,29.790001,29.790001,26.517143,0
2015-01-09,29.670000,29.670000,29.670000,29.670000,26.410320,0
2015-01-12,29.559999,29.559999,29.559999,29.559999,26.312414,0
2015-01-13,29.530001,29.530001,29.530001,29.530001,26.285709,0
2015-01-14,29.450001,29.450001,29.450001,29.450001,26.214489,0
2015-01-15,29.330000,29.330000,29.330000,29.330000,26.107677,0
2015-01-16,29.510000,29.510000,29.510000,29.510000,26.267902,0
2015-01-20,29.549999,29.549999,29.549999,29.549999,26.303505,0
2015-01-21,29.600000,29.600000,29.600000,29.600000,26.348013,0
2015-01-22,29.860001,29.860001,29.860001,29.860001,26.579445,0
2015-01-23,29.820000,29.820000,29.820000,29.820000,26.543837,0
2015-01-26,29.889999,29.889999,29.889999,29.889999,26.606153,0
2015-01-27,29.680000,29.680000,29.680000,29.680000,26.419220,0
2015-01-28,29.490000,29.490000,29.490000,29.490000,26.250099,0
2015-01-29,29.639999,29.639999,29.639999,29.639999,26.383621,0
2015-01-30,29.450001,29.450001,29.450001,29.450001,26.214489,0
2015-02-02,29.660000,29.660000,29.660000,29.660000,26.401419,0
2015-02-03,29.870001,29.870001,29.870001,29.870001,26.588350,0
2015-02-04,29.809999,29.809999,29.809999,29.809999,26.534939,0
2015-02-05,29.980000,29.980000,29.980000,29.980000,26.686266,0
2015-02-06,29.860001,29.860001,29.860001,29.860001,26.579445,0
2015-02-09,29.770000,29.770000,29.770000,29.770000,26.499336,0
2015-02-10,29.930000,29.930000,29.930000,29.930000,26.641762,0
2015-02-11,29.940001,29.940001,29.940001,29.940001,26.650661,0
2015-02-12,30.120001,30.120001,30.120001,30.120001,26.810881,0
2015-02-13,30.190001,30.190001,30.190001,30.190001,26.873194,0
2015-02-17,30.170000,30.170000,30.170000,30.170000,26.855387,0
2015-02-18,30.209999,30.209999,30.209999,30.209999,26.890993,0
2015-02-19,30.180000,30.180000,30.180000,30.180000,26.864294,0
2015-02-20,30.290001,30.290001,30.290001,30.290001,26.962210,0
2015-02-23,30.320000,30.320000,30.320000,30.320000,26.988909,0
2015-02-24,30.410000,30.410000,30.410000,30.410000,27.069025,0
2015-02-25,30.420000,30.420000,30.420000,30.420000,27.077921,0
2015-02-26,30.350000,30.350000,30.350000,30.350000,27.015617,0
2015-02-27,30.320000,30.320000,30.320000,30.320000,26.988909,0
2015-03-02,30.389999,30.389999,30.389999,30.389999,27.051218,0
2015-03-03,30.299999,30.299999,30.299999,30.299999,26.971104,0
2015-03-04,30.230000,30.230000,30.230000,30.230000,26.908796,0
2015-03-05,30.260000,30.260000,30.260000,30.260000,26.935501,0
2015-03-06,29.930000,29.930000,29.930000,29.930000,26.641762,0
2015-03-09,30.030001,30.030001,30.030001,30.030001,26.730772,0
2015-03-10,29.770000,29.770000,29.770000,29.770000,26.499336,0
2015-03-11,29.780001,29.780001,29.780001,29.780001,26.508242,0
2015-03-12,30.020000,30.020000,30.020000,30.020000,26.721872,0
2015-03-13,29.900000,29.900000,29.900000,29.900000,26.615053,0
2015-03-16,30.150000,30.150000,30.150000,30.150000,26.837587,0
2015-03-17,30.120001,30.120001,30.120001,30.120001,26.810881,0
2015-03-18,30.410000,30.410000,30.410000,30.410000,27.069025,0
2015-03-19,30.309999,30.309999,30.309999,30.309999,26.980011,0
2015-03-20,30.500000,30.500000,30.500000,30.500000,27.149134,0
2015-03-23,30.469999,30.469999,30.469999,30.469999,27.122425,0
2015-03-24,30.400000,30.400000,30.400000,30.400000,27.060122,0
2015-03-25,30.090000,30.090000,30.090000,30.090000,26.784178,0
2015-03-26,29.860001,29.860001,29.860001,29.860001,26.708151,0
2015-03-27,29.950001,29.950001,29.950001,29.950001,26.788652,0
2015-03-30,30.180000,30.180000,30.180000,30.180000,26.994375,0
2015-03-31,30.049999,30.049999,30.049999,30.049999,26.878090,0
2015-04-01,30.030001,30.030001,30.030001,30.030001,26.860209,0
2015-04-02,30.070000,30.070000,30.070000,30.070000,26.895985,0
2015-04-06,30.190001,30.190001,30.190001,30.190001,27.003321,0
2015-04-07,30.160000,30.160000,30.160000,30.160000,26.976484,0
2015-04-08,30.219999,30.219999,30.219999,30.219999,27.030148,0
2015-04-09,30.250000,30.250000,30.250000,30.250000,27.056982,0
2015-04-10,30.340000,30.340000,30.340000,30.340000,27.137487,0
2015-04-13,30.280001,30.280001,30.280001,30.280001,27.083817,0
2015-04-14,30.330000,30.330000,30.330000,30.330000,27.128536,0
2015-04-15,30.430000,30.430000,30.430000,30.430000,27.217985,0
2015-04-16,30.410000,30.410000,30.410000,30.410000,27.200094,0
2015-04-17,30.209999,30.209999,30.209999,30.209999,27.021202,0
2015-04-20,30.360001,30.360001,30.360001,30.360001,27.155373,0
2015-04-21,30.330000,30.330000,30.330000,30.330000,27.128536,0
2015-04-22,30.370001,30.370001,30.370001,30.370001,27.164318,0
2015-04-23,30.440001,30.440001,30.440001,30.440001,27.226927,0
2015-04-24,30.480000,30.480000,30.480000,30.480000,27.262705,0
2015-04-27,30.389999,30.389999,30.389999,30.389999,27.182205,0
2015-04-28,30.389999,30.389999,30.389999,30.389999,27.182205,0
2015-04-29,30.280001,30.280001,30.280001,30.280001,27.083817,0
2015-04-30,30.080000,30.080000,30.080000,30.080000,26.904926,0
2015-05-01,30.219999,30.219999,30.219999,30.219999,27.030148,0
2015-05-04,30.260000,30.260000,30.260000,30.260000,27.065929,0
2015-05-05,30.030001,30.030001,30.030001,30.030001,26.860209,0
2015-05-06,29.930000,29.930000,29.930000,29.930000,26.770765,0
2015-05-07,30.040001,30.040001,30.040001,30.040001,26.869154,0
2015-05-08,30.290001,30.290001,30.290001,30.290001,27.092766,0
2015-05-11,30.139999,30.139999,30.139999,30.139999,26.958597,0
2015-05-12,30.100000,30.100000,30.100000,30.100000,26.922817,0
2015-05-13,30.090000,30.090000,30.090000,30.090000,26.913874,0
2015-05-14,30.299999,30.299999,30.299999,30.299999,27.101711,0
2015-05-15,30.370001,30.370001,30.370001,30.370001,27.164318,0
2015-05-18,30.400000,30.400000,30.400000,30.400000,27.191153,0
2015-05-19,30.350000,30.350000,30.350000,30.350000,27.146429,0
2015-05-20,30.350000,30.350000,30.350000,30.350000,27.146429,0
2015-05-21,30.430000,30.430000,30.430000,30.430000,27.217985,0
2015-05-22,30.370001,30.370001,30.370001,30.370001,27.164318,0
2015-05-26,30.230000,30.230000,30.230000,30.230000,27.039097,0
2015-05-27,30.400000,30.400000,30.400000,30.400000,27.191153,0
2015-05-28,30.379999,30.379999,30.379999,30.379999,27.173264,0
2015-05-29,30.280001,30.280001,30.280001,30.280001,27.083817,0
2015-06-01,30.280001,30.280001,30.280001,30.280001,27.083817,0
2015-06-02,30.230000,30.230000,30.230000,30.230000,27.039097,0
2015-06-03,30.230000,30.230000,30.230000,30.230000,27.039097,0
2015-06-04,30.110001,30.110001,30.110001,30.110001,26.931761,0
2015-06-05,30.049999,30.049999,30.049999,30.049999,26.878090,0
2015-06-08,29.940001,29.940001,29.940001,29.940001,26.779705,0
2015-06-09,29.920000,29.920000,29.920000,29.920000,26.761820,0
2015-06-10,30.100000,30.100000,30.100000,30.100000,26.922817,0
2015-06-11,30.200001,30.200001,30.200001,30.200001,27.012264,0
2015-06-12,30.080000,30.080000,30.080000,30.080000,26.904926,0
2015-06-15,30.010000,30.010000,30.010000,30.010000,26.842321,0
2015-06-16,30.129999,30.129999,30.129999,30.129999,26.949652,0
2015-06-17,30.160000,30.160000,30.160000,30.160000,26.976484,0
2015-06-18,30.340000,30.340000,30.340000,30.340000,27.137487,0
2015-06-19,30.160000,30.160000,30.160000,30.160000,27.095261,0
2015-06-22,30.209999,30.209999,30.209999,30.209999,27.140179,0
2015-06-23,30.200001,30.200001,30.200001,30.200001,27.131199,0
2015-06-24,30.080000,30.080000,30.080000,30.080000,27.023390,0
2015-06-25,30.020000,30.020000,30.020000,30.020000,26.969490,0
2015-06-26,29.969999,29.969999,29.969999,29.969999,26.924566,0
2015-06-29,29.670000,29.670000,29.670000,29.670000,26.655054,0
2015-06-30,29.719999,29.719999,29.719999,29.719999,26.699968,0
2015-07-01,29.790001,29.790001,29.790001,29.790001,26.762859,0
2015-07-02,29.799999,29.799999,29.799999,29.799999,26.771839,0
2015-07-06,29.790001,29.790001,29.790001,29.790001,26.762859,0
2015-07-07,29.910000,29.910000,29.910000,29.910000,26.870663,0
2015-07-08,29.650000,29.650000,29.650000,29.650000,26.637079,0
2015-07-09,29.629999,29.629999,29.629999,29.629999,26.619114,0
2015-07-10,29.790001,29.790001,29.790001,29.790001,26.762859,0
2015-07-13,29.969999,29.969999,29.969999,29.969999,26.924566,0
2015-07-14,30.080000,30.080000,30.080000,30.080000,27.023390,0
2015-07-15,30.070000,30.070000,30.070000,30.070000,27.014406,0
2015-07-16,30.219999,30.219999,30.219999,30.219999,27.149164,0
2015-07-17,30.219999,30.219999,30.219999,30.219999,27.149164,0
2015-07-20,30.209999,30.209999,30.209999,30.209999,27.140179,0
2015-07-21,30.139999,30.139999,30.139999,30.139999,27.077293,0
2015-07-22,30.120001,30.120001,30.120001,30.120001,27.059324,0
2015-07-23,30.049999,30.049999,30.049999,30.049999,26.996437,0
2015-07-24,29.860001,29.860001,29.860001,29.860001,26.825745,0
2015-07-27,29.760000,29.760000,29.760000,29.760000,26.735910,0
2015-07-28,29.950001,29.950001,29.950001,29.950001,26.906601,0
2015-07-29,30.070000,30.070000,30.070000,30.070000,27.014406,0
2015-07-30,30.100000,30.100000,30.100000,30.100000,27.041357,0
2015-07-31,30.110001,30.110001,30.110001,30.110001,27.050343,0
2015-08-03,30.080000,30.080000,30.080000,30.080000,27.023390,0
2015-08-04,30.000000,30.000000,30.000000,30.000000,26.951519,0
2015-08-05,30.040001,30.040001,30.040001,30.040001,26.987455,0
2015-08-06,29.910000,29.910000,29.910000,29.910000,26.870663,0
2015-08-07,29.879999,29.879999,29.879999,29.879999,26.843714,0
2015-08-10,30.080000,30.080000,30.080000,30.080000,27.023390,0
2015-08-11,29.969999,29.969999,29.969999,29.969999,26.924566,0
2015-08-12,29.969999,29.969999,29.969999,29.969999,26.924566,0
2015-08-13,29.920000,29.920000,29.920000,29.920000,26.879648,0
2015-08-14,29.990000,29.990000,29.990000,29.990000,26.942537,0
2015-08-17,30.120001,30.120001,30.120001,30.120001,27.059324,0
2015-08-18,30.049999,30.049999,30.049999,30.049999,26.996437,0
